0 -1.6792 0.4711 0 1.2127 1.8013 
0 -1.4668 0.2717 0 1.1977 1.8013 
0 -1.3031 0.0876 0 1.2162 1.8013 
0 -1.1833 -0.064 0 1.2461 1.8013 
0 -1.1074 -0.1674 0 1.2731 1.8013 
0 -1.0807 -0.2056 0 1.2846 1.8013 
0 -1.1068 -0.1691 0 1.2742 1.8013 
0 -1.1848 -0.061 0 1.2436 1.8013 
0 -1.3122 0.1064 0 1.202 1.8013 
0 -1.4884 0.3169 0 1.1663 1.8013 
0 -1.7232 0.5557 0 1.1609 1.8013 
